id,text,user,created_at
1653698840568946692,"https://t.co/03jDmb9QhO

#RockfordScanner.com:  It has been an extremely violent last 72 hours in #Rockford #Illinois. 

https://t.co/DpPkBZD04L... https://t.co/acc39BqZgU",RockfordScanner,2023-05-03 09:51:42+00:00
1653696023422803970,Overnight roadwork related delays on SB I-55. Renwick to Caton Farm. Black Rd. to Rte. 59. Both projects scheduled until 6 am. #Illinois,BillWest5,2023-05-03 09:40:30+00:00
1653687171495124997,#TweetWagon #Illinois #FoodTruck #Food feed https://t.co/HSgKluVl9F https://t.co/DhtEWZdQBK,TweetWagon_IL,2023-05-03 09:05:20+00:00
1653670938657845248,Announcing the 4th gBETA Distillery Labs accelerator cohort. 5 startups were selected from 30+ applications. Read… https://t.co/1qS2AncSRG #innovation #startups #accelerator #peoria #illinois #sustainability #fashion #wellness #AI #futureofwork #healthcare #charitech #farmtech https://t.co/1tIlBDwrfX,Distillery_Labs,2023-05-03 08:00:50+00:00
1653667699598262272,"Vehicle Flipped Over Other Vehicles
Chicago 4739 S Pulaski Rd. #Car #flipped #crash #street #news #video #Chicago #Illinois #Trending #BreakingNews https://t.co/OWUjtgI08a",mylifeinthechi,2023-05-03 07:47:57+00:00
1653661999337725952,Lock Them Up #madigan #Illinois #Chicago   https://t.co/sZmZrUd4hL,VoiceOfCounty,2023-05-03 07:25:18+00:00
1653654889744982016,"https://t.co/Q4z29rXTqJ
Please donate and share. Callie and I appreciate everything thing. 
#MutantFam 
#Homelessness 
#Homeless 
#Help 
#Svenpals 
#Svengoolie 
#Sventoonie 
#HorrorCommunity 
#HorrorFam 
#Illinois
#CatsOfTwitter 
#FilmTwitter 
#WrestlingCommunity 
#gofundme",svenfan87,2023-05-03 06:57:03+00:00
1653648426104500224,"Yet #Illinois and worse #Chicago voters keep choosing to continue the INSANITY:

Electing the same politicians/ parties over and over again and expecting different results ... For decades

https://t.co/vdCd5fos0X

... unfortunately people are now forced to vote wit their feet",DanielHusseyJr,2023-05-03 06:31:22+00:00
1653645832590163969,"Close to 100 cars collide in U.S, victims reported (video) 
#usa #illinois #duststorm
https://t.co/K0NqzX69x1 https://t.co/vxxY3nDzt0",DaryoEng,2023-05-03 06:21:04+00:00
1653638800046960640,8 Knockout 2023 Fashion Trends You're Gonna LOVE #lifestyle #photooftheday #california #illinois #beautiful https://t.co/naaBazaCvc https://t.co/I5I5LUG7aO,PressReview99,2023-05-03 05:53:07+00:00
1653637414764810241,"Why are there many anti-smoking ads but never any anti-alcohol ads ?

Alcohol damages DNA &amp; causes 7 types of cancer.

https://t.co/Rsi1GvoR72

https://t.co/wmQRDhU2iQ

#USA #America #California #Texas #Florida #NewYork #Illinois #UK #UnitedKingdom #GreatBritain #Britain #England https://t.co/5kwM5JUqwh",RopevilleRaider,2023-05-03 05:47:37+00:00
1653637092105388034,"Why are there many anti-smoking ads but never any anti-alcohol ads ?

Alcohol damages DNA &amp; causes 7 types of cancer.

https://t.co/Rsi1GvoR72

https://t.co/wmQRDhU2iQ

#USA #America #California #Texas #Florida #NewYork #Illinois #UK #UnitedKingdom #GreatBritain #Britain #England https://t.co/Yq14eb83kB",RopevilleRaider,2023-05-03 05:46:20+00:00
1653632233087856640,"STILL MISSING... 🚨 Since 11.03.2021... SIXTEEN months!!
🚨 Reward $1,000 
Sheena Gibbs, 40, Rogers Park neighborhood, Chicago Illinois.

5’09”, 180 lbs, brown eyes, black hair.

Area Three CPD 312-744-8266...
#SheenaGibbs #Missing #RogersPark #NorthSide #Chicago #Illinois https://t.co/UaOMmO21ND",ChiMissingCases,2023-05-03 05:27:02+00:00
1653623046970720258,#Believers #pray for #revival in #Illinois!,RutkowskiDr,2023-05-03 04:50:31+00:00
1653621179314315264,"[Dykstra] #Cubs prospect Haydn McGeary has been promoted to Double-A Tennessee. The 2022 15th-rounder hit .368/.467/.592 with 3 ... 
 
https://t.co/9QheRHTfob
 
#Baseball #Chicago #ChicagoCubs #Illinois #MajorLeagueBaseball #MLB #MLBNationalLeague #MLBNationalLeagueCentral https://t.co/1ToiyY9GYF",raw_chili,2023-05-03 04:43:06+00:00
1653619859710935040,"⭐️MOTHERS DAY SALE⭐️

👉30% OFF

https://t.co/Vl5uL7LfuN 😎Free ✈️ U.S

✅’Built-In’Tech Holder 

✅’Glare Free’Screens 

✅SPU 50 +Relief

#Business #Ebooks #Cruise #Beach #Boat #NY #Skincare #Apple #Beauty #Gift #Beauty #Travel #Illinois  #Benton  #MothersDay2023 #Clinton https://t.co/0htsuNTAw7",ShadyFaceInc,2023-05-03 04:37:51+00:00
1653619716110577668,"⭐️MOTHERS DAY SALE⭐️

👉30% OFF

https://t.co/Vl5uL7LfuN 😎Free ✈️ U.S

✅’Built-In’Tech Holder 

✅’Glare Free’Screens 

✅SPU 50 +Relief

#Business #Ebooks #Cruise #Beach #Boat #NY #Skincare #Apple #Beauty #Gift #Beauty #Travel #Illinois  #Benton  #MothersDay2023 #Clinton https://t.co/EmRYtSJ8lj",ShadyFaceInc,2023-05-03 04:37:17+00:00
1653615771539619840,"It may not be the 1930s #DustBowl, but one #Illinois official acknowledged the dust storms affecting #CentralIllinois ""may be related to a period of dryness."" The #ClimateCrisis may not have a singular #SmokingGun, but its thousands of cuts are upon us. https://t.co/KibnlEmFkE",The_Tommy_Hough,2023-05-03 04:21:37+00:00
1653613172643749888,"#OLEWTV🌐➡️24/7: STATUS➡️⬅️REPORTS
@OLEWTVDRC: 
#StatusOfTheNews: Severe-staffing..Ss..#Illinois #nursinghomes COVERAGE @Da_Place2B @WGNTV 
@WGNNews @WGNMorningNews @ceodualr @hulu 
@TableTalk101TV @2B_AMAZING  @Datz_2Dope 
 @smileytweeting🙂 @nwonknu1...@enjoying_movies https://t.co/XwieOXyitU https://t.co/em0jTqnLLZ",OLEW_Solarables,2023-05-03 04:11:17+00:00
1653603552944635904,Towns within 35 miles (56.32 km) of Livingston #Livingston #UnitedStates #Illinois   https://t.co/FOZzZFTYeL,Distantias,2023-05-03 03:33:04+00:00
1653600652268806144,So fabulous! Congratulations! You guys are amazing! #GoIllini #Illinois #HailtotheOrange #famILLy #B1G #BigTen #golf https://t.co/XOtF9jnjwL,KatMoSports,2023-05-03 03:21:32+00:00
1653594809762734081,Yes we can and it does not cost any extra for us to do it for you!   #integrity #insurance #solutions #dotherightthing #az #ct #il #mi #nc #tn #tx #wi #auto #home #business #arizona #Connecticut #Illinois #NorthCarolina #Tennessee #Texas #Wisconsin https://t.co/6Sq9gUcaf4,Sincerity_ins,2023-05-03 02:58:19+00:00
1653594726501695490,"Peoria's biotech startup, Midwest Bioprocessing Center &amp; Mickinley Resources announce a distribution partnership for cosmetics &amp; personal care applications https://t.co/P0B0L22er4 #congratulations #biotech #peoria #illinois #innovation #cosmetics #personalcare #entreprenurship https://t.co/U1pxlQxeAo",Distillery_Labs,2023-05-03 02:57:59+00:00
1653592817388617728,I'd like to thank #Illinois AG for making the case that the NFA should be repealed. We've been saying this for YEARS! LFG! 💪🏼 https://t.co/cEmTMNkhiM,SteelerChris,2023-05-03 02:50:24+00:00
1653588720753278979,"Hey fatboy, your buddy Mike Madigan is next to go down. Getting nervous #porkchop? #pritzker #madigansbitch #Illinois @GodPricker #FJBPritzker https://t.co/UJjGVBk9mX https://t.co/Y56EQZdOrM",timmeb454,2023-05-03 02:34:07+00:00
1653585306464161792,"#PBCConference announces Keynote featuring Cannabis Regulators from #California, New York, #Illinois, #Oklahoma, and #Massachusetts for 2023 event https://t.co/OvhSrGhryW",Cannabid,2023-05-03 02:20:33+00:00
1653585303729324033,"Absolutely awesome visit to ⁦@ChemistryUIUC⁩ today. Thanks to Liviu Mirica ⁦@MiricaGroup⁩ Greg Girolami, Cathy Murphy, Kelly Powderly, and everyone for their kind hospitality #Illinois #Chambana #Chemistry https://t.co/usajWAc2K1",vela_group,2023-05-03 02:20:33+00:00
1653582934551535616,"Ketamine liquid- Anesket
Price drop! #ketamine #ket #drug #liquidk #Bitcoin #NFT #opiates #percs #fent #ecstacy #methadone #depression #ETH #psychedelic #mentalhealth #texas #houston #illinois #ohio #michigan #florida https://t.co/YsgeYbY8gB",Kiteplug_,2023-05-03 02:11:08+00:00
1653578172070346753,"‘Corruption toll’: Federal jury convicts 4 at Chicago bribery trial
#comed #illinois #michaelmadigan #madigan #amarjeetbhachu #chicagosuntimes
https://t.co/J0XPBUqsTT",upstractcom,2023-05-03 01:52:12+00:00
1653576462669078528,#DustStorm causes pileups on highway in #Illinois https://t.co/s5moz96SF2,travelerapps,2023-05-03 01:45:25+00:00
1653575912804286466,@tnlDJ_ @IlliniFootball @UofIllinoisABuh @AaronHenry7 @BrianDohn247 @SWiltfong247 @RivalsFriedman @DemetricDWarren @BobbyDeren 🟧🟦 Congratulations on your offer from #Illinois Football.  We would love to have you come and be a part of something special #famILLy #IlliniNation https://t.co/DKR12a9k4P,traceywilson67,2023-05-03 01:43:14+00:00
1653575099013038082,"Are You A Good Person?
Subtitles-Select language-Auto-translate
https://t.co/rMkdBYjnx3
#Kentucky #Colorado #Luizjana #Maine #Maryland #Alabama #Alaska #Arizona #Arkansas #Connecticut #Delaware #Georgia #Hawaje #Idaho #Illinois #Indiana #Iowa #California #Kansas #Utah #Vermont https://t.co/1QRakXf2bV",Piotr39_C,2023-05-03 01:40:00+00:00
1653574670438789125,"Wisconsin woman dies in massive Illinois crash cause by dust storm
#illinois #springfield #wisconsin #illinoisstatepatrol #shirleyharper #franklin
➡️ Now on https://t.co/CAhbgw5d4W — https://t.co/aZZjcieJJP",upstract,2023-05-03 01:38:18+00:00
1653569850487324674,@CWBChicago @CPD1617Scanner Oh another failed job at protecting #Chicago  #Illinois  citizens Gov Fred Flinstone @chicagosmayor,tous2005,2023-05-03 01:19:08+00:00
1653569340141174788,Attention: #BOLO for #Missing #TatyanaWashington who disappeared from #Chicago #IL #Illinois on 4/16/23. L/S:on surveillance leaving her home in the 5000 blk of South East #EndAve Maybe suffering from a medical condition. #MissingPerson #HelpFindMe #MissingAdult Thank you https://t.co/RhrLWMp7bO,TheJoker128,2023-05-03 01:17:07+00:00
1653569332771708930,"Philly Cheese Steak and Gyro Cheese! It's the 💣 diggity! Imagine eating this good! #TwinsChickenSeafood 
#Illinois 
#Kankakee https://t.co/tC43K2M3MJ",Rissajohns,2023-05-03 01:17:05+00:00
1653566720164999170,"Deadly Dust Storm in #Illinois Blamed on Industrial #Farming. ""This should be a wake-up call to #Congress to take action in the 2023 Farm Bill. We urge them to shift funds toward #cover cropping &amp; conservation buffers, to protect #soil from erosion."" https://t.co/gn27qqcnQ7",pbrown4348,2023-05-03 01:06:42+00:00
1653566615261175809,"Zumi Crab. Malus Zumi (var.) calocarpa [Jap.] Arb. - Malus group
1946-11-13
Wheaton, Illinois,  United States
Zumi Crabs in Malus group. Arb. W. Malus Zumi (var) calocarpa - in fruit.
#Arb #Illinois #Var #Group #Fruit #Crab https://t.co/5YD5ppSFHc",50sPhotosBot,2023-05-03 01:06:17+00:00
1653565032351899650,"Mark is looking forward to sharing his tips on some issues unique to rural America, such as equine liability, farm animals breaking out of their pastures, and tree canopy rides.

Event details: https://t.co/odGrvLHhsM
_____
#NAPLA #PremisesLiability #Lawyers #Chicago #Illinois https://t.co/ru31yxnK7t",PrinceLawMarion,2023-05-03 01:00:00+00:00
1653564750804992001,"Spring portrait season is well underway! Contact me to set up a shoot 🌺

#SouthernIL #Carbondale #Illinois #Springtime https://t.co/UX6XgER4W5",thatwasjen,2023-05-03 00:58:52+00:00
1653560819089657856,‘ComEd 4’ found guilty on all counts in scheme to bribe indicted #Illinois house speaker Michael Madigan #IllinoisCorruption  https://t.co/saGYdGjCaw,LilHausnthHood,2023-05-03 00:43:15+00:00
1653560541498212355,"According to Shams, Joakim Noah, a former Bulls star, will launch the ""One City Basketball League"" in Chicago this month with the help of 28 organizations that work to prevent violence. #Chicago #joakimnoah #Basketball #News #Illinois #video #violence https://t.co/1kQSTwiVqy",mylifeinthechi,2023-05-03 00:42:09+00:00
1653554575021076480,"City chairman Lori Lightfoot's office intends to have a local gathering Thursday to examine the arrangement to change over a covered school into a sanctuary for recently showed up outsiders, however couple of subtleties have been disclosed. #Chicago #Immigrants #Illinois #news https://t.co/aZki9d2UHQ",mylifeinthechi,2023-05-03 00:18:26+00:00
1653550880887545856,"The band and I will be in Toledo, Illinois playing a show for the American Legion July 29th! Plenty of food and beer… Who’s coming? #countrymusic #illinois #americanlegion",RobCarterMusic,2023-05-03 00:03:46+00:00
1653550080152985600,"Don't let a faulty exhaust ruin your ride. Come in for an inspection and repair at Velasquez Complete Auto Care! Schedule an appointment online!

#milwaukee #wisconsin #chicago #illinois #gurnee #autorepair #welding #exahust #catalytic #catalyticconverter https://t.co/Zeyqef6Fc0",VelasquezAuto,2023-05-03 00:00:35+00:00
1653550077951062016,"Our crew knows that teamwork makes the dream work! Trust us to get your ride back on the road! Schedule an appointment today!
#chicago #illinois #avondale #teamwork #auto repair https://t.co/WOIHR0pAuy",VMBAutoClinic,2023-05-03 00:00:34+00:00
1653550072377004039,Freight Truck Crashed Into Car Cicero S 47th Ave &amp; W Roosevelt Rd. #News #Video #Chicago #Illinois #truck #car #crash #street #accident #trending https://t.co/XyfcmhJrct,mylifeinthechi,2023-05-03 00:00:33+00:00
1653548700105359360,Lots of great opportunities for #illinois educators! Please consider joining @ReadingLeagueIL! https://t.co/5qfCiEGdiW,BethHatlen,2023-05-02 23:55:06+00:00
1653548174026448907,"Tackling dust problems in plowed fields is crucial for safety and the environment. With Soilworks services, we can combat airborne dust hazards on nearby roads and improve air quality. Visit https://t.co/mCiQjO1TS6 

#dustcontrol #Illinois #gorilla-snot #soilworks",Soilworks,2023-05-02 23:53:00+00:00
1653546749678571520,"The trial date of Former House Speaker Michael Madigan is set for April 1, 2024. #Illinois https://t.co/0jC4zYFHMV",BlueRoomStream,2023-05-02 23:47:21+00:00
1653546205757034497,"Terrible ... 
""6 dead, dozens hospitalized after blinding dust storm in #Illinois caused multiple highway pileups""; More than 30 people were taken to hospitals with injuries, as many as 90 vehicles near #Farmersville - https://t.co/eRq3j2QWka via @NBCNews https://t.co/zMr9v36qnQ",chainlaw,2023-05-02 23:45:11+00:00
1653542696756150275,"Poet Shatriya Smith and a diverse group of poets performed spoken word about love at the Date Night with Spoken Word event in UIS Studio Theatre.
#uisedu #poetry #romanticnight #springfield #illinois #springfieldil #theuisobserver

Read more➡️https://t.co/DSiDMVRezi https://t.co/JxAYtPhwca",uisobserver,2023-05-02 23:31:14+00:00
1653542102368673796,Offering thoughts and prayers for #CissnaPark #Illinois - #PrayForCissnaPark,ThinkPrayForUS,2023-05-02 23:28:53+00:00
1653540318443175936,"🚨Obama, as an #Illinois Senator, helped negotiate a deal to build a level-3 bio-safety lab in the #Ukrainian city of #Odessa. Former Senator Dick Lugar &amp; Obama also helped coordinate efforts between the U.S &amp; Ukrainian researchers. https://t.co/KUUa2qTaaU",Elmr_Fudd_again,2023-05-02 23:21:47+00:00
1653538608639361024,"🚨🎤

On the 27th of May @RBW_MAMAMOO will be performing at the @WintrustArena!  

#Chicago #Illinois #Michigan #Indiana prepare for #BelisMAMAMOO known for their live vocals &amp; performances!

#MAMAMOO Tickets: https://t.co/fVYERgvwHJ https://t.co/nD3jgMNfVN",MoomooMuch,2023-05-02 23:15:00+00:00
1653537676379803649,"🚨 Sectional Seeds are out! 🚨 2A ⚾️

#1 @QNDRaiders 
#1 Gillespie

#2 @wcusd15sports 
#2 Carlinville

#3 @MaroaForsythHS 
#3 @ramnationsports 

Statewide seeding information can be found here: https://t.co/TUciU7pYoA

#Illinois #Highschool #Baseball 🧢 https://t.co/5xjMqmjNZC",RVS_Highlights,2023-05-02 23:11:17+00:00
1653537355532206080,"Finally, good news for efforts at good government in #Illinois. May all corrupt power brokers &amp; corrupt politicians face the same fate. Sentencing should not be lenient given the mistrust &amp; cost these 4 have caused. #ethics #ComEd https://t.co/IUMWhOm1eJ",JVanderBrug,2023-05-02 23:10:01+00:00
1653534946080718850,"GUILTY - GUILTY - GUILTY - GUILTY

A great day for #Illinois 

A bad day for ""The Chicago Way""

NEXT UP:   MIKE MADIGAN!!! https://t.co/YCBgJ6HaH2 https://t.co/cmJE27cfxJ",ChicagoGOP,2023-05-02 23:00:26+00:00
1653533393311735810,Come get your nails done by me #kankakee #Illinois #nailedit #selftaught #viral2023 https://t.co/ftMVXs28Wl,Bishwht_Bri,2023-05-02 22:54:16+00:00
1653533068026585088,"#BREAKING: Illinois State Police have confirmed the death toll from yesterday’s I-55 crash now stands at 7, instead of 6. They are still working with Montgomery County Coroner to confirm the identities of the victims. #Illinois",BlueRoomStream,2023-05-02 22:52:59+00:00
1653532985210155009,"🚨 Sectional Seeds are out! 🚨 1A ⚾️

#1 @RouttBaseball7 
#1 Pawnee

#2 @GnWbaseball 
#2 @TheStingSquad 

#3 West Central
#3 @NokomisSchools 

Statewide seeding information can be found here: https://t.co/TUciU7pYoA

#Illinois #Highschool #Baseball 🧢 https://t.co/YE6Qb7jZgN",RVS_Highlights,2023-05-02 22:52:39+00:00
1653529291664113665,"Marcus Haynes, Your Vision Is Our Purpose! #MillionaireMindset #MikeyDay #2023 #Back2School #MichaelHaynes #Basketball #Love #MorganPark #Chicago #Illinois #ChosenFew https://t.co/jptWMPusCT",phenomenaljas86,2023-05-02 22:37:58+00:00
1653529013799866370,"Marcus Haynes, Your Vision Is Our Purpose! #MillionaireMindset #MikeyDay #2023 #Back2School #MichaelHaynes #Basketball #Love #MorganPark #Chicago #Illinois #ChosenFew https://t.co/t2MC3Mji49",ChosenFew_2022,2023-05-02 22:36:52+00:00
1653528700594405376,List of Schaumburg Boomers 2023 Fireworks Shows - https://t.co/mLogR4Siwa #MLB #Illinois,Sports_Teller,2023-05-02 22:35:37+00:00
1653528579815137280,"The cityscape is done, just white outline and touchups left!  We finally have skyscrapers in Metropolis!  In the home stretch now! #greetingsfrommetropolis #greetingsmural #metropolis #illinois https://t.co/8J8WQEN3Vd",supermanmuseum,2023-05-02 22:35:09+00:00
1653528531467476994,#Illinois Shedding Residents https://t.co/wou5KnfVa2,ConservativeCCh,2023-05-02 22:34:57+00:00
1653528084501393408,"@Jim_Jordan We’re playing a new game now. It’ll be per capita shootings by state. The red states are the 
losers there. The top nine are red.

Ohio is worse than Illinois in 2023. Ohio has a Republican governor. Illinois has a Democratic governor. Oopsie. 

#OHiO #Illinois #GOP #Republican https://t.co/zqgghHQYI9",09072021,2023-05-02 22:33:11+00:00
1653527682364178432,"Posturing as a “sanctuary city” used to be fun when it meant resisting Donald Trump...
...”this situation is completely untenable.” Chicago Mayor Lori Lightfoot 
#Illinois #twill 

https://t.co/xKJwJ45C7f",Bhold226,2023-05-02 22:31:35+00:00
1653527673660997632,#URGENT: House GOP Press Conference (Guilty Verdict For ComEd Four) NOW LIVE @BlueRoomStream #Illinois,BlueRoomStream,2023-05-02 22:31:33+00:00
1653527269363572737,"Jury convicts all four defendants of bribery-related charges in ComEd 4 trial. Longtime former Democrat #Illinois House Speaker #MichaelMadigan implicated at trial; faces 23 counts next year
https://t.co/SemSY9nJFL via @thecentersquare",chasbottom,2023-05-02 22:29:56+00:00
1653526680009310213,"Adding some amazing titles to our gameboy section and other handheld systems!!
We are always buying!cash/store credit. 
#gameboy #nintendogameboy #atari #atarilynx #psp #gamegear #sega #atari #retrovideogamestore #retrogames #edisonparkchicago #chicago #Illinois https://t.co/GW3FH3Hcfy",dimension_retro,2023-05-02 22:27:36+00:00
1653526418251472896,"HeartlandDailyNews: Lawmakers Say #Illinois Needs to be More Competitive to Attract and Retain Businesses: #Illinois lost 105,000 people in 2020 and lost nearly $11 billion in taxable income (The Center Square) – Saying Illinois’ neighboring states are… https://t.co/TaOjWjfd6W https://t.co/hUH9kn2U15",HeartlandInst,2023-05-02 22:26:33+00:00
1653525804238635010,"We're hiring two Regional Account Managers in Illinois. If you're passionate about agriculture and bringing advisors and growers a new way to work, apply online today: https://t.co/wgKvsFvwJV

#hiring #agtech #agcareers #sales #hiringnow #jobalert #agribusiness #Illinois https://t.co/dbIFLq2m1A",TaranisAg,2023-05-02 22:24:07+00:00
1653525715399192578,"#congratulations Louis Meyer of @meyerkissllc  for providing #accesstojustice for Lindsey Holzhauer in her #theft case where an officer stole $12k from her in #illinois.

https://t.co/EGJRCff1pp",Justice1stLaw,2023-05-02 22:23:46+00:00
1653524309627883526,"llinois’ program for free Medicaid for illegal immigrants is expected to cost an estimated $990,000,000 - 495 TIMES what the estimate was at the time of passage just three years ago.
#twill #beinformed #Illinois #BorderCrisis 

https://t.co/hHZDKV833V",BreakthroughId1,2023-05-02 22:18:11+00:00
1653523557589176320,No Money Down Cars Rondout #Illinois – #UsedCars Low Payments IL https://t.co/v7Z4KvSH4h,0downcars,2023-05-02 22:15:11+00:00
1653523539809521664,House Insurance Committee now begining almost three hours late in Springfield. LIVE @BlueRoomStream #Illinois,BlueRoomStream,2023-05-02 22:15:07+00:00
1653523301338152960,FANTASTIC news. Sure to get appealed. May end up in front of SCOTUS and that would be great. Expose to the entire nation how corrupt the system is in #Illinois. https://t.co/SFsyT7UpPg,GrantWehrli,2023-05-02 22:14:10+00:00
1653523003571945473,"In preparation of #Title42 ending, all #illegalaliens need to be bussed to #Sanctuary cities like #California #NewYork #Illinois #Michigan #Delaware #DC they claim they welcome them. Prove it. #CNN #ABC #NBC #CBS #FOX #NYTimes #washingtonpost",1776usafreedom,2023-05-02 22:12:59+00:00
1653522637459542017,"An #Illinois billionaire attacking #Ohio #voters also funded Jan. 6 and election deniers
https://t.co/f3GoVgeALn
#USA #Jan6 #Jan6thInsurrection #Fascism #Fascists #Greed",Timbo972,2023-05-02 22:11:32+00:00
1653522260739919872,"Cleanup begins in deadly dust storm crash in Illinois | ABCNL 

#Cleanup | #Begins | #Deadly | #Illinois 

https://t.co/VQb2fTkJ1Q",jasonleo83,2023-05-02 22:10:02+00:00
1653521758207750149,"🅶🅰🅼🅴 🅳🅰🆈 🎱🏈⚽
 apply: https://t.co/gze23IgmLB
👉Click the link to have a virtual tour at warehouse: https://t.co/0ZqWIixMia
#Bensenville #Illinois #Chicagojobs #Warehouse #Warehousejobs #Wooddale #Addison #Elmhurst #Midwestgoods #Careers https://t.co/tywP01EGoy",CareersatMWG,2023-05-02 22:08:02+00:00
1653521307085033472,"#BREAKING: The jury has convicted Michael McClain, a friend and confidant of ex-House Speaker Michael Madigan, of bribery conspiracy in the “ComEd Four” trial. The entire verdict is still being read. #Illinois",BlueRoomStream,2023-05-02 22:06:15+00:00
1653513775637487619,"#Coinbase allegedly collected &amp; stored biometrics of thousands of #Illinois residents without proper disclosure. Lawsuit seeks $5,000 for each deliberate #BIPA violation or $1,000 each if breaches deemed not willful. 💰👩‍⚖️",gojuonft,2023-05-02 21:36:19+00:00
1653513774500855809,"#Illinois' #BIPA requires companies to obtain user permission, provide details on data use &amp; storage, and outline plans for permanent destruction of biometrics. Lawsuit claims #Coinbase has no written policy available for these.🚫📜",gojuonft,2023-05-02 21:36:19+00:00
1653511693161381890,#BREAKING: There is a verdict in the “ComEd Four” trial over an alleged conspiracy to bribe House Speaker Michael Madigan. The verdict will be read after parties assemble in the courtroom. #Illinois,BlueRoomStream,2023-05-02 21:28:03+00:00
1653510703863529474,"https://t.co/pMDkvzQfrH

#bodycam #Illinois #lawandcrime #lawandcrimenetwork 

Full Police Body Cam footage",TheFleshGordon,2023-05-02 21:24:07+00:00
1653508977919946759,"Retweet give me a follow and like to Win some Xanax Bars are in 💊🛒
Taking orders 

#Drugtwt nofenty #scripts #Pfizer #xans #xanax #acid #tabs #potency #xannys #b707 #Houston #houstontx #dallasplug #Oscars #NYC #chicago #Illinois #orlando https://t.co/jfRFnlij5X",LarryScortt1,2023-05-02 21:17:15+00:00
1653508438826053633,"WorldAnimalNews: Breaking! A #Cow Purchased On #Craigslist By Students For A High School Prank Is Now Safe At The Hooved Animal Humane Society In #Illinois 🙏🐄

READ MORE: 🌍👉 https://t.co/q78l1UJnSi https://t.co/PNDBfhzsiX",PublicAccessPod,2023-05-02 21:15:07+00:00
1653504700782891009,"CHICAGO CUBS 1990 ALL STAR GAME 59FIFTY now available from CAPSULEHATS

#newdrop #capsulehats #mlb #chicagocubs #cubs #cubtogether #chicago #illinois #1990 #allstargame #59fifty #hatcrawler #fitted #newerahat #hatgame

https://t.co/VUvgLvHQOm",hatcrawler,2023-05-02 21:00:15+00:00
1653503256956489741,"Today, we said a fond farewell to the 22-23 Fellows for ""Un/Doing!"" 

We loved being in conversation together during Fellowship seminar this year. You are remarkable scholars and human beings, and the humanities community at #ILLINOIS is grateful for you. Onward! 🧡💙🧡💙 https://t.co/UQpYGoKin8",HRIatIllinois,2023-05-02 20:54:31+00:00
1653502215707938831,"#US #SupremeCourt #Justice Amy #ConeyBarrett asks #town of #Naperville to provide #Court with further information for #Illinois #assaultweaponsban #law following #Chicago Court denying #TRO, finding: #weaponban #Constitutional. #assault #GunControl #Weapon https://t.co/pu7dwxeQna",ChiLitigateAtty,2023-05-02 20:50:23+00:00
1653501994563260442,"No crashes at this time, but SB and NB I55 between mm 63 and 82, the same stretch as yesterday, are being closed by IDOT, ISP due to high winds and low visibility. Signs will be posted and detours in place. Updates here when available. #Illinois",BlueRoomStream,2023-05-02 20:49:30+00:00
1653500219999547392,"Breaking! A #Cow Purchased On #Craigslist By Students For A High School Prank Is Now Safe At The Hooved Animal Humane Society In #Illinois 🙏🐄

READ MORE: 🌍👉 https://t.co/cY8G8J7jQo https://t.co/GYpEWG9veo",WorldAnimalNews,2023-05-02 20:42:27+00:00
1653497610257281025,*Programming note* The Senate Higher Education Commitee set for 5:00 PM tonight has been canceled. @BlueRoomStream #Illinois,BlueRoomStream,2023-05-02 20:32:05+00:00
1653497503726043136,"1327 W Washington Blvd, Chicago, IL, 60607 #Chicago #Illinois #CRE @Hunter_cannon #IndustrialTransportation #Industrial https://t.co/bYFFz8tWeg https://t.co/GN1CpVZWui",theBrokerList,2023-05-02 20:31:40+00:00
1653496566437797888,"People Injured in Collision Involving Bus Little Village, Chicago W 31st St &amp; S Kedzie Ave. #Bus #News #Video #Crash #Car #Truck #Chicago #Illinois https://t.co/EdKKTTWOj3",mylifeinthechi,2023-05-02 20:27:56+00:00
1653495932686663681,LOL. Yet another example of how screwed #Illinois is. How many Dem staffers can be replaced by AI? https://t.co/iWhQP1kLwV,GrantWehrli,2023-05-02 20:25:25+00:00
1653495434558713856,"To compliment RB Joe Mixon, the #Bengals took #Illinois RB Chase Brown in the 5th round of the #NFLDraft. Although Brown has ball security issues, he is a reliable pass protector and has experience with heavy workloads. https://t.co/zVZuAHoPIi",rudygray32,2023-05-02 20:23:26+00:00
1653495323497463808,"Six dead, dozens injured after dust storm causes 72-car pileup on highway: https://t.co/cnYO5b0B78

#Illinois https://t.co/j2FGKpd1ct",talker_news,2023-05-02 20:23:00+00:00
1653492234656927755,"#ICYMI #Illinois #2A  
""Federal judge temporarily blocked 'assault weapons' ban in Illinois ""
https://t.co/IBzRNn5k5B",KellyJaye,2023-05-02 20:10:43+00:00
1653489983812935680,"Find us in Illinois School Board Journal – the bi-monthly magazine published by the Illinois Association of School Boards.  🍎

#education
#schools
#principals
#schoolboard
#schoolbusiness
#schooladministrator
#illinoiseducation

#illinois
#womanownedbusiness
#fingerprinting https://t.co/e4ZAlcUiWc",LivescanPrint,2023-05-02 20:01:47+00:00
1653488974650920962,The Senate Education Committee has just been called to order in room 212 of the Capitol. LIVE now @BlueRoomStream #Illinois,BlueRoomStream,2023-05-02 19:57:46+00:00
1653487645681504263,Our #Illinois Brass Sponsors are  #Illinois#TweetWagon https://t.co/dgxX42j9C7,TweetWagon_IL,2023-05-02 19:52:29+00:00
